Poço,Profundidade,COT,S1,S2,S3,Tmax,Ro,IH,IO
1-RNS-63-RN,2143.00,1.71,0.15,5.67,1.60,443.00,,331.58,93.57
1-RNS-63-RN,2161.00,1.86,0.08,5.40,0.60,439.00,,290.32,32.26
1-RNS-63-RN,2179.00,2.09,0.16,6.47,1.49,440.00,,309.57,71.29
1-RNS-63-RN,2179.00,2.45,0.09,7.91,0.65,439.00,,322.86,26.53
1-RNS-63-RN,2197.00,3.55,0.26,15.40,0.54,439.00,,433.80,15.21
1-RNS-63-RN,2215.00,2.91,0.97,19.55,1.61,435.00,,671.82,55.33
1-RNS-63-RN,2215.00,4.08,0.66,33.57,0.78,435.00,,822.79,19.12
1-RNS-63-RN,2233.00,3.75,0.92,19.86,0.89,435.00,,529.60,23.73
1-RNS-63-RN,2251.00,3.68,0.69,13.43,0.69,435.00,,364.95,18.75
1-RNS-63-RN,2287.00,3.90,1.12,15.53,1.06,437.00,,398.21,27.18
1-RNS-63-RN,2323.00,2.28,0.29,6.95,1.06,438.00,,304.82,46.49
1-RNS-63-RN,2341.00,2.83,0.49,17.77,0.85,440.00,,627.92,30.04
1-RNS-63-RN,2521.00,2.87,1.15,22.49,1.62,436.00,,783.62,56.45
1-RNS-63-RN,2521.00,4.75,0.27,31.49,0.97,439.00,,662.95,20.42
1-RNS-63-RN,2539.00,1.21,0.23,4.82,1.14,439.00,,398.35,94.21
1-RNS-63-RN,2557.00,1.03,0.15,4.41,1.40,441.00,,428.16,135.92
1-RNS-63-RN,2557.00,1.18,0.20,4.35,1.12,438.00,,368.64,94.92
1-RNS-63-RN,2575.00,0.67,,,,,,,
1-RNS-63-RN,2593.00,1.40,0.30,7.60,0.87,441.00,,542.86,62.14
1-RNS-63-RN,2593.00,1.09,0.17,5.16,1.27,445.00,,473.39,116.51
1-RNS-63-RN,2611.00,1.44,0.07,3.49,1.06,439.00,,242.36,73.61
1-RNS-63-RN,2629.00,1.08,0.15,4.06,1.40,443.00,,375.93,129.63
1-RNS-63-RN,2629.00,1.51,0.25,5.36,0.90,438.00,,354.97,59.60
1-RNS-63-RN,2647.00,1.12,0.19,3.65,0.97,437.00,,325.89,86.61
1-RNS-63-RN,2665.00,0.87,0.12,3.02,1.66,442.00,,347.13,190.80
1-RNS-63-RN,2665.00,1.05,0.16,3.39,0.97,438.00,,322.86,92.38
1-RNS-63-RN,2683.00,0.62,,,,,,,
1-RNS-63-RN,2683.00,0.74,,,,,,,
1-RNS-63-RN,2701.00,0.72,,,,,,,
1-RNS-63-RN,2719.00,0.26,,,,,,,
1-RNS-63-RN,2719.00,0.29,,,,,,,
1-RNS-63-RN,2737.00,0.72,,,,,,,
1-RNS-63-RN,2755.00,0.49,,,,,,,
1-RNS-63-RN,2755.00,0.59,,,,,,,
1-RNS-63-RN,2773.00,4.64,0.46,42.25,0.73,437.00,,910.56,15.73
1-RNS-63-RN,2791.00,1.27,0.58,5.93,1.34,439.00,,466.93,105.51
1-RNS-63-RN,2791.00,1.61,0.66,8.85,0.84,437.00,,549.69,52.17
1-RNS-63-RN,2809.00,1.30,0.63,5.59,0.78,438.00,,430.00,60.00
1-RNS-63-RN,2827.00,0.75,,,,,,,
1-RNS-63-RN,2827.00,0.89,,,,,,,
1-RNS-63-RN,2845.00,3.16,1.75,21.42,0.76,441.00,,677.85,24.05
1-RNS-63-RN,2863.00,1.08,0.11,3.50,0.90,440.00,,324.07,83.33
1-RNS-63-RN,2863.00,0.98,0.10,3.07,1.77,444.00,,313.27,180.61
1-RNS-63-RN,2881.00,3.28,1.49,22.96,0.68,442.00,,700.00,20.73
1-RNS-63-RN,2881.00,1.69,0.34,9.59,1.23,444.00,,567.46,72.78
1-RNS-63-RN,2917.00,1.16,0.29,5.33,1.64,443.00,,459.48,141.38
1-RNS-63-RN,2917.00,1.14,0.25,4.64,1.11,440.00,,407.02,97.37
1-RNS-63-RN,2935.00,0.62,,,,,,,
1-RNS-63-RN,2953.00,0.93,0.30,2.74,0.65,441.00,,294.62,69.89
1-RNS-63-RN,2953.00,0.61,0.15,2.05,0.99,444.00,,336.07,162.30
1-RNS-48-RN,658.00,0.31,,,,,,,
1-RNS-48-RN,676.00,0.54,,,,,,,
1-RNS-48-RN,694.00,0.37,,,,,,,
1-RNS-48-RN,712.00,0.44,,,,,,,
1-RNS-48-RN,820.00,0.26,,,,,,,
1-RNS-48-RN,838.00,0.25,,,,,,,
1-RNS-48-RN,928.00,0.39,,,,,,,
1-RNS-48-RN,1108.00,0.43,,,,,,,
1-RNS-70-RN,2283.00,0.93,0.12,1.68,0.74,432.00,,180.65,79.57
1-RNS-70-RN,2391.00,1.52,0.20,2.92,0.70,436.00,,192.11,46.05
1-RNS-70-RN,2409.00,1.32,0.17,3.94,1.25,440.00,,298.48,94.70
1-RNS-70-RN,2445.00,1.20,1.09,4.12,1.30,435.00,,343.33,108.33
1-RNS-70-RN,2481.00,1.92,0.34,4.97,1.14,442.00,,258.85,59.38
1-RNS-70-RN,2517.00,1.48,0.26,3.49,1.65,436.00,,235.81,111.49
1-RNS-70-RN,2571.00,1.21,0.70,5.23,1.23,437.00,,432.23,101.65
1-RNS-70-RN,2661.00,0.75,,,,,,,
1-RNS-70-RN,2697.00,2.68,0.21,14.47,0.93,441.00,,539.93,34.70
1-RNS-70-RN,2805.00,0.75,,,,,,,
1-RNS-70-RN,2841.00,0.76,,,,,,,
1-RNS-70-RN,2913.00,0.50,,,,,,,
1-RNS-70-RN,2985.00,0.90,1.42,4.82,1.16,434.00,,535.56,128.89
1-RNS-70-RN,3021.00,0.91,,,,,,,
1-RNS-70-RN,3147.00,1.15,,,,,,,
1-RNS-70-RN,3097.50,3.12,,,,,,,
1-RNS-70-RN,3097.50,1.81,,,,,,,
1-RNS-69-RN,1507.00,0.66,,,,,,,
1-RNS-69-RN,1525.00,0.73,,,,,,,
1-RNS-69-RN,1543.00,0.80,,,,,,,
1-RNS-69-RN,1561.00,0.77,,,,,,,
1-RNS-69-RN,1633.00,0.65,,,,,,,
1-RNS-69-RN,1651.00,0.73,,,,,,,
1-RNS-69-RN,1669.00,0.70,,,,,,,
1-RNS-69-RN,1705.00,0.72,,,,,,,
1-RNS-69-RN,1723.00,0.74,,,,,,,
1-RNS-69-RN,1741.00,0.78,,,,,,,
1-RNS-69-RN,1813.00,0.33,,,,,,,
1-RNS-69-RN,1831.00,0.25,,,,,,,
1-RNS-69-RN,1849.00,0.24,,,,,,,
1-RNS-69-RN,1867.00,0.23,,,,,,,
1-RNS-69-RN,1885.00,0.27,,,,,,,
1-RNS-69-RN,1903.00,0.24,,,,,,,
1-RNS-69-RN,1921.00,0.33,,,,,,,
1-RNS-69-RN,1939.00,0.33,,,,,,,
1-RNS-69-RN,1957.00,0.32,,,,,,,
1-RNS-69-RN,1975.00,0.33,,,,,,,
1-RNS-69-RN,1993.00,0.34,,,,,,,
1-RNS-69-RN,2011.00,0.32,,,,,,,
1-RNS-69-RN,2029.00,0.28,,,,,,,
1-RNS-69-RN,2047.00,0.30,,,,,,,
1-RNS-69-RN,2065.00,0.31,,,,,,,
1-RNS-69-RN,2083.00,0.46,,,,,,,
1-RNS-69-RN,2101.00,0.41,,,,,,,
1-RNS-69-RN,2119.00,0.39,,,,,,,
1-RNS-69-RN,2137.00,0.38,,,,,,,
1-RNS-69-RN,2155.00,0.40,,,,,,,
1-RNS-69-RN,2173.00,0.41,,,,,,,
1-RNS-69-RN,2191.00,0.59,,,,,,,
1-RNS-69-RN,2209.00,0.46,,,,,,,
1-RNS-69-RN,2227.00,0.43,,,,,,,
3-RNS-73A-RN,678.00,0.48,,,,,,,
3-RNS-73A-RN,696.00,0.48,,,,,,,
3-RNS-73A-RN,732.00,0.40,,,,,,,
3-RNS-73A-RN,750.00,0.33,,,,,,,
3-RNS-73A-RN,768.00,0.42,,,,,,,
3-RNS-73A-RN,786.00,0.38,,,,,,,
3-RNS-73A-RN,948.00,0.58,,,,,,,
1-RNS-66-RN,1533.00,0.24,,,,,,,
1-RNS-66-RN,1587.00,1.94,0.15,8.59,0.51,435.00,,442.78,26.29
1-RNS-66-RN,1659.00,1.12,0.36,4.25,1.12,435.00,,379.46,100.00
1-RNS-66-RN,1677.00,2.35,0.54,12.85,0.97,432.00,,546.81,41.28
1-RNS-66-RN,1695.00,1.42,0.36,5.97,0.76,438.00,,420.42,53.52
1-RNS-66-RN,1713.00,0.85,,,,,,,
1-RNS-66-RN,1803.00,0.78,,,,,,,
1-RNS-66-RN,1857.00,0.51,,,,,,,
1-RNS-66-RN,1875.00,0.46,,,,,,,
3-RNS-74-RN,933.50,1.44,0.09,0.41,0.10,421.00,,28.47,6.94
3-RNS-74-RN,622.00,0.18,,,,,,,
3-RNS-74-RN,658.00,0.51,,,,,,,
3-RNS-74-RN,676.00,0.57,,,,,,,
3-RNS-74-RN,694.00,0.54,,,,,,,
3-RNS-74-RN,946.00,0.25,,,,,,,
3-RNS-74-RN,933.50,0.88,,,,,,,
3-RNS-74-RN,925.90,1.52,0.09,0.84,0.13,424.00,,55.26,8.55
1-RNS-75-RNS,852.00,0.61,,,,,,,
1-RNS-75-RNS,870.00,0.47,,,,,,,
1-RNS-75-RNS,906.00,0.13,,,,,,,
1-RNS-75-RNS,1086.00,0.48,,,,,,,
1-RNS-75-RNS,1104.00,0.55,,,,,,,
1-RNS-75-RNS,1122.00,0.31,,,,,,,
1-RNS-75-RNS,1140.00,0.78,,,,,,,
1-RNS-75-RNS,1158.00,0.59,,,,,,,
1-RNS-75-RNS,1176.00,0.93,0.08,0.24,1.95,424.00,,25.81,209.68
1-RNS-75-RNS,1194.00,0.84,,,,,,,
1-RNS-75-RNS,1212.00,0.91,0.11,0.36,1.75,426.00,,39.56,192.31
1-RNS-75-RNS,1230.00,1.11,0.11,0.34,1.65,425.00,,30.63,148.65
1-RNS-75-RNS,1248.00,0.98,0.17,0.42,1.73,425.00,,42.86,176.53
1-RNS-75-RNS,1266.00,1.10,0.09,0.31,1.98,428.00,,28.18,180.00
1-RNS-75-RNS,1284.00,0.68,,,,,,,
1-RNS-75-RNS,1302.00,0.52,,,,,,,
1-RNS-75-RNS,1320.00,0.61,,,,,,,
1-RNS-75-RNS,1338.00,1.00,0.05,0.34,1.88,430.00,,34.00,188.00
1-RNS-75-RNS,1356.00,1.12,0.14,0.56,2.26,432.00,,50.00,201.79
1-RNS-75-RNS,1374.00,1.22,0.14,0.70,2.19,433.00,,57.38,179.51
1-RNS-75-RNS,1392.00,1.02,0.13,0.59,1.86,435.00,,57.84,182.35
1-RNS-75-RNS,1518.00,2.43,0.73,14.31,2.03,437.00,,588.89,83.54
1-RNS-75-RNS,1536.00,1.71,0.28,3.65,1.73,434.00,,213.45,101.17
1-RNS-67-RN,1351.00,0.34,,,,,,,
1-RNS-67-RN,1585.00,0.62,,,,,,,
1-RNS-67-RN,1603.00,0.50,,,,,,,
1-RNS-67-RN,1693.00,3.51,0.31,23.84,0.62,437.00,,679.20,17.66
1-RNS-67-RN,1729.00,1.59,0.25,6.76,1.56,435.00,,425.16,98.11
1-RNS-67-RN,1747.00,5.36,0.97,44.90,1.29,432.00,,837.69,24.07
1-RNS-67-RN,1765.00,1.91,0.48,9.56,1.13,432.00,,500.52,59.16
1-RNS-67-RN,1783.00,1.40,0.43,4.84,0.99,432.00,,345.71,70.71
1-RNS-67-RN,1801.00,1.84,0.15,7.32,1.21,438.00,,397.83,65.76
1-RNS-67-RN,1819.00,1.82,0.13,6.77,1.14,438.00,,371.98,62.64
1-RNS-67-RN,1837.00,1.01,0.03,1.86,0.56,436.00,,184.16,55.45
1-RNS-67-RN,1855.00,9.48,3.80,77.58,0.71,432.00,,818.35,7.49
1-RNS-71-RNS,2321.00,0.68,,,,,,,
1-RNS-71-RNS,2339.00,0.84,,,,,,,
1-RNS-71-RNS,2357.00,0.74,,,,,,,
1-RNS-71-RNS,2375.00,1.42,0.15,2.51,0.40,440.00,,176.76,28.17
1-RNS-71-RNS,2393.00,1.27,0.27,3.64,0.46,441.00,,286.61,36.22
1-RNS-71-RNS,2411.00,3.10,1.87,25.19,0.71,437.00,,812.58,22.90
1-RNS-71-RNS,2429.00,1.20,0.18,2.20,0.93,442.00,,183.33,77.50
1-RNS-71-RNS,2447.00,0.57,,,,,,,
1-RNS-71-RNS,2465.00,1.04,0.51,1.57,0.85,437.00,,150.96,81.73
1-RNS-71-RNS,2483.00,0.51,,,,,,,
1-RNS-71-RNS,2501.00,1.42,0.24,4.11,0.50,443.00,,289.44,35.21
1-RNS-71-RNS,2519.00,2.97,1.63,24.52,0.82,437.00,,825.59,27.61
1-RNS-71-RNS,2537.00,1.17,0.37,3.73,0.56,436.00,,318.80,47.86
1-RNS-71-RNS,2627.00,2.78,0.64,11.63,0.84,437.00,,418.35,30.22
1-RNS-71-RNS,2663.00,0.88,,,,,,,
1-RNS-71-RNS,2717.00,0.80,,,,,,,
1-RNS-71-RNS,2735.00,1.18,0.53,2.07,0.55,444.00,,175.42,46.61
1-RNS-71-RNS,2753.00,1.11,0.55,1.57,0.87,442.00,,141.44,78.38
1-RNS-71-RNS,2771.00,0.76,,,,,,,
1-RNS-71-RNS,2789.00,0.93,0.34,2.31,0.25,440.00,,248.39,26.88
1-RNS-71-RNS,2879.00,0.72,,,,,,,
1-RNS-71-RNS,2897.00,1.01,0.59,2.58,0.86,440.00,,255.45,85.15
1-RNS-71-RNS,2915.00,2.23,1.90,7.33,0.22,441.00,,328.70,9.87
1-RNS-71-RNS,2933.00,5.15,3.86,21.44,0.51,446.00,,416.31,9.90
1-RNS-71-RNS,2951.00,2.27,4.66,8.11,0.54,445.00,,357.27,23.79
1-RNS-71-RNS,2987.00,1.24,1.09,2.51,0.92,443.00,,202.42,74.19
1-RNS-71-RNS,3005.00,1.65,4.35,4.42,1.12,445.00,,267.88,67.88
1-RNS-71-RNS,3023.00,0.92,1.08,2.25,0.95,442.00,,244.57,103.26
1-RNS-71-RNS,3059.00,1.06,0.43,1.56,0.88,446.00,,147.17,83.02
1-RNS-71-RNS,3077.00,2.18,3.08,6.76,0.57,445.00,,310.09,26.15
1-RNS-71-RNS,3095.00,0.72,,,,,,,
1-RNS-71-RNS,3113.00,1.49,0.45,4.07,0.44,446.00,,273.15,29.53
1-RNS-71-RNS,3131.00,0.70,,,,,,,
1-RNS-71-RNS,3149.00,0.87,,,,,,,
4-RNS-78-RN,1297.00,0.33,,,,,,,
4-RNS-78-RN,1315.00,0.56,,,,,,,
4-RNS-78-RN,1333.00,0.61,,,,,,,
4-RNS-78-RN,1351.00,0.65,,,,,,,
4-RNS-78-RN,1369.00,0.73,,,,,,,
4-RNS-78-RN,1387.00,0.68,,,,,,,
4-RNS-78-RN,1405.00,0.73,,,,,,,
4-RNS-78-RN,1423.00,0.74,,,,,,,
4-RNS-78-RN,1441.00,0.65,,,,,,,
4-RNS-78-RN,1459.00,0.56,,,,,,,
4-RNS-78-RN,1477.00,0.49,,,,,,,
4-RNS-78-RN,1495.00,0.51,,,,,,,
4-RNS-78-RN,1513.00,0.59,,,,,,,
4-RNS-78-RN,1531.00,0.70,,,,,,,
4-RNS-78-RN,1549.00,0.69,,,,,,,
4-RNS-78-RN,1567.00,0.78,,,,,,,
4-RNS-78-RN,1585.00,0.83,,,,,,,
4-RNS-78-RN,1603.00,0.53,,,,,,,
4-RNS-78-RN,1621.00,0.88,,,,,,,
4-RNS-78-RN,1639.00,0.76,,,,,,,
4-RNS-78-RN,1657.00,0.93,,,,,,,
4-RNS-78-RN,1675.00,1.07,0.13,1.10,2.49,430.00,,102.80,232.71
4-RNS-78-RN,1693.00,0.98,0.01,0.49,1.59,430.00,,50.00,162.24
4-RNS-78-RN,1711.00,0.69,,,,,,,
4-RNS-78-RN,1729.00,1.15,0.13,1.02,2.32,430.00,,88.70,201.74
4-RNS-78-RN,1747.00,0.49,,,,,,,
4-RNS-78-RN,1765.00,0.32,,,,,,,
4-RNS-78-RN,1783.00,0.12,,,,,,,
4-RNS-78-RN,1801.00,0.09,,,,,,,
4-RNS-78-RN,1819.00,0.09,,,,,,,
4-RNS-78-RN,2089.00,2.20,0.18,2.10,0.62,437.00,,95.45,28.18
4-RNS-78-RN,2107.00,2.52,0.44,3.94,0.93,437.00,,156.35,36.90
4-RNS-78-RN,2125.00,0.51,,,,,,,
4-RNS-78-RN,2143.00,3.09,0.72,18.63,0.80,437.00,,602.91,25.89
4-RNS-78-RN,2161.00,3.07,0.71,9.51,0.81,437.00,,309.77,26.38
4-RNS-78-RN,2215.00,0.99,0.97,2.26,1.39,431.00,,228.28,140.40
4-RNS-78-RN,2233.00,1.32,0.56,3.05,1.58,441.00,,231.06,119.70
4-RNS-78-RN,2251.00,1.86,0.82,6.18,1.33,443.00,,332.26,71.51
4-RNS-78-RN,2269.00,0.81,,,,,,,
4-RNS-78-RN,2287.00,3.18,2.15,1.56,0.97,423.00,,49.06,30.50
4-RNS-78-RN,2305.00,1.98,1.75,1.96,0.82,430.00,,98.99,41.41
4-RNS-78-RN,2323.00,1.26,0.39,1.95,0.73,441.00,,154.76,57.94
4-RNS-78-RN,2359.00,1.13,0.22,1.98,0.69,441.00,,175.22,61.06
4-RNS-78-RN,2431.00,0.10,,,,,,,
4-RNS-78-RN,2467.00,2.15,0.39,5.03,0.53,446.00,,233.95,24.65
4-RNS-78-RN,2485.00,0.57,,,,,,,
4-RNS-78-RN,2539.00,1.34,0.26,1.47,0.54,444.00,,109.70,40.30
4-RNS-78-RN,2557.00,0.82,,,,,,,
4-RNS-78-RN,2593.00,0.82,,,,,,,
4-RNS-80-RN,1281.00,0.72,,,,,,,
4-RNS-80-RN,1299.00,0.74,,,,,,,
4-RNS-80-RN,1317.00,0.82,,,,,,,
4-RNS-80-RN,1335.00,0.73,,,,,,,
4-RNS-80-RN,1353.00,0.88,,,,,,,
4-RNS-80-RN,1371.00,0.66,,,,,,,
4-RNS-80-RN,1389.00,0.76,,,,,,,
4-RNS-80-RN,1407.00,0.87,,,,,,,
4-RNS-80-RN,1425.00,0.62,,,,,,,
4-RNS-80-RN,1443.00,0.38,,,,,,,
4-RNS-80-RN,1461.00,1.39,0.57,0.79,0.80,423.00,,56.83,57.55
4-RNS-80-RN,1479.00,0.85,,,,,,,
4-RNS-80-RN,1497.00,0.69,,,,,,,
4-RNS-80-RN,1515.00,0.76,,,,,,,
4-RNS-80-RN,1551.00,0.17,,,,,,,
4-RNS-80-RN,1605.00,0.20,,,,,,,
4-RNS-80-RN,1641.00,0.12,,,,,,,
4-RNS-80-RN,1677.00,0.07,,,,,,,
4-RNS-80-RN,1821.00,0.13,,,,,,,
4-RNS-80-RN,1839.00,0.28,,,,,,,
4-RNS-80-RN,2235.00,2.63,1.93,10.13,1.99,443.00,,385.17,75.67
4-RNS-80-RN,2253.00,2.75,1.01,15.86,1.16,443.00,,576.73,42.18
4-RNS-80-RN,2271.00,1.84,1.06,6.75,2.12,431.00,,366.85,115.22
4-RNS-80-RN,2289.00,1.66,1.86,8.91,2.25,443.00,,536.75,135.54
4-RNS-80-RN,2343.00,1.47,0.69,8.11,1.02,438.00,,551.70,69.39
4-RNS-80-RN,2361.00,3.25,1.19,21.83,0.88,435.00,,671.69,27.08
4-RNS-80-RN,2433.00,3.00,0.39,22.81,1.23,431.00,,760.33,41.00
4-RNS-81-RN,1299.00,0.63,,,,,,,
4-RNS-81-RN,1317.00,0.65,,,,,,,
4-RNS-81-RN,1335.00,0.51,,,,,,,
4-RNS-81-RN,1353.00,0.55,,,,,,,
4-RNS-81-RN,1371.00,0.55,,,,,,,
4-RNS-81-RN,1389.00,0.61,,,,,,,
4-RNS-81-RN,1407.00,0.63,,,,,,,
4-RNS-81-RN,1425.00,0.60,,,,,,,
4-RNS-81-RN,1443.00,0.87,,,,,,,
4-RNS-81-RN,1461.00,0.99,,,,,,,
4-RNS-81-RN,1479.00,0.75,,,,,,,
4-RNS-81-RN,1497.00,0.72,,,,,,,
4-RNS-81-RN,1515.00,0.67,,,,,,,
4-RNS-81-RN,1551.00,0.68,,,,,,,
4-RNS-81-RN,1569.00,0.42,,,,,,,
4-RNS-81-RN,1605.00,0.57,,,,,,,
4-RNS-81-RN,1677.00,0.13,,,,,,,
4-RNS-81-RN,1695.00,0.12,,,,,,,
4-RNS-81-RN,1713.00,0.17,,,,,,,
4-RNS-81-RN,1731.00,0.13,,,,,,,
4-RNS-81-RN,1785.00,0.11,,,,,,,
4-RNS-81-RN,1803.00,0.16,,,,,,,
4-RNS-81-RN,1821.00,0.15,,,,,,,
4-RNS-81-RN,1839.00,0.13,,,,,,,
4-RNS-81-RN,1857.00,0.36,,,,,,,
4-RNS-81-RN,1875.00,0.23,,,,,,,
4-RNS-81-RN,1893.00,0.37,,,,,,,
4-RNS-81-RN,1911.00,0.21,,,,,,,
4-RNS-81-RN,1929.00,0.24,,,,,,,
4-RNS-81-RN,2019.00,0.60,,,,,,,
4-RNS-81-RN,2235.00,1.07,0.07,1.80,0.27,449.00,,168.22,25.23
4-RNS-81-RN,2253.00,1.06,0.07,0.45,0.31,446.00,,42.45,29.25
4-RNS-81-RN,2289.00,1.55,0.38,2.18,0.36,452.00,,140.65,23.23
4-RNS-81-RN,2307.00,1.80,0.50,6.12,0.36,445.00,,340.00,20.00
4-RNS-81-RN,2325.00,2.04,2.01,11.48,0.47,444.00,,562.75,23.04
4-RNS-81-RN,2343.00,1.54,0.79,5.04,0.44,450.00,,327.27,28.57
4-RNS-81-RN,2361.00,1.70,0.73,3.72,0.38,452.00,,218.82,22.35
4-RNS-81-RN,2379.00,1.16,0.53,1.19,0.27,449.00,,102.59,23.28
4-RNS-81-RN,2397.00,3.59,0.43,5.49,0.42,430.00,,152.92,11.70
4-RNS-81-RN,2415.00,1.67,1.49,0.91,0.39,439.00,,54.49,23.35
4-RNS-81-RN,2451.00,1.62,0.49,1.79,0.47,451.00,,110.49,29.01
4-RNS-81-RN,2469.00,2.09,0.01,0.29,0.46,437.00,,13.88,22.01
4-RNS-81-RN,2523.00,1.57,0.49,1.83,0.36,436.00,,116.56,22.93
4-RNS-81-RN,2559.00,2.23,0.95,2.44,0.43,442.00,,109.42,19.28
4-RNS-81-RN,2577.00,1.76,0.72,2.03,0.32,451.00,,115.34,18.18
4-RNS-81-RN,2595.00,1.60,0.94,2.78,0.35,451.00,,173.75,21.88
4-RNS-81-RN,2613.00,1.61,0.78,2.32,0.25,445.00,,144.10,15.53
4-RNS-81-RN,2631.00,1.50,0.35,1.85,0.31,452.00,,123.33,20.67
4-RNS-81-RN,2685.00,1.89,0.77,2.49,0.29,449.00,,131.75,15.34
4-RNS-81-RN,2432.00,0.68,,,,,,,
4-RNS-81-RN,2432.00,0.55,,,,,,,
1-RNS-79-RN,1517.00,0.78,,,,,,,
1-RNS-79-RN,1625.00,1.30,0.08,0.92,0.85,437.00,,70.77,65.38
1-RNS-79-RN,1751.00,0.68,,,,,,,
1-RNS-79-RN,1931.00,0.84,,,,,,,
1-RNS-79-RN,1949.00,1.03,0.07,0.79,0.68,435.00,,76.70,66.02
1-RNS-79-RN,1985.00,0.78,,,,,,,
1-RNS-79-RN,2003.00,0.83,,,,,,,
1-RNS-79-RN,2021.00,0.80,,,,,,,
1-RNS-79-RN,2093.00,0.80,,,,,,,
1-RNS-79-RN,2129.00,4.13,0.48,25.65,0.60,436.00,,621.07,14.53
1-RNS-79-RN,2147.00,2.06,0.24,3.97,0.33,437.00,,192.72,16.02
1-RNS-79-RN,2201.00,0.39,,,,,,,
1-RNS-79-RN,2219.00,0.51,,,,,,,
1-RNS-79-RN,2237.00,0.69,,,,,,,
1-RNS-79-RN,2255.00,0.56,,,,,,,
1-RNS-79-RN,2273.00,0.58,,,,,,,
1-RNS-79-RN,2291.00,0.63,,,,,,,
1-RNS-79-RN,2309.00,0.52,,,,,,,
1-RNS-79-RN,2327.00,0.61,,,,,,,
1-RNS-79-RN,2345.00,1.51,0.01,3.67,0.40,445.00,,243.05,26.49
1-RNS-79-RN,2363.00,1.33,0.10,2.85,0.60,443.00,,214.29,45.11
1-RNS-79-RN,2381.00,2.51,0.32,9.32,0.42,446.00,,371.31,16.73
1-RNS-79-RN,2399.00,1.78,0.16,4.49,0.32,448.00,,252.25,17.98
1-RNS-79-RN,2417.00,1.10,0.16,2.42,0.31,446.00,,220.00,28.18
1-RNS-79-RN,2435.00,2.57,0.14,10.37,0.36,451.00,,403.50,14.01
1-RNS-79-RN,2453.00,1.72,0.11,5.75,0.52,446.00,,334.30,30.23
1-RNS-79-RN,2471.00,1.63,0.08,2.80,0.66,437.00,,171.78,40.49
1-RNS-79-RN,2525.00,1.02,0.10,2.45,0.21,448.00,,240.20,20.59
1-RNS-79-RN,2551.00,1.09,0.04,1.71,0.31,445.00,,156.88,28.44
1-RNS-79-RN,2561.00,1.23,0.05,2.19,0.37,446.00,,178.05,30.08
1-RNS-79-RN,2579.00,0.77,,,,,,,
1-RNS-79-RN,2651.00,2.54,0.07,10.59,0.31,446.00,,416.93,12.20
1-RNS-79-RN,2669.00,1.79,0.11,4.59,0.33,449.00,,256.42,18.44
1-RNS-79-RN,2687.00,4.09,0.12,15.67,0.40,449.00,,383.13,9.78
1-RNS-79-RN,2705.00,2.39,0.15,8.78,0.39,449.00,,367.36,16.32
1-RNS-79-RN,2731.00,2.61,0.11,7.47,0.29,449.00,,286.21,11.11
1-RNS-79-RN,2759.00,1.11,0.07,2.45,0.23,449.00,,220.72,20.72
1-RNS-79-RN,2795.00,1.03,0.05,1.90,0.28,445.00,,184.47,27.18
1-RNS-79-RN,2821.00,1.10,0.08,1.95,0.24,440.00,,177.27,21.82
1-RNS-79-RN,2831.00,2.39,0.10,5.99,0.54,444.00,,250.63,22.59
1-RNS-79-RN,2911.00,2.25,1.03,7.39,0.65,447.00,,328.44,28.89
1-RNS-79-RN,2921.00,2.10,1.14,6.71,0.64,444.00,,319.52,30.48
1-RNS-79-RN,2939.00,2.14,0.09,6.47,0.42,446.00,,302.34,19.63
1-RNS-79-RN,2957.00,1.16,0.12,3.43,0.35,450.00,,295.69,30.17
1-RNS-79-RN,2975.00,1.51,0.15,4.10,0.47,445.00,,271.52,31.13
1-RNS-79-RN,3001.00,1.31,0.24,3.38,0.29,449.00,,258.02,22.14
1-RNS-79-RN,3011.00,1.30,0.11,3.23,0.45,446.00,,248.46,34.62
1-RNS-79-RN,3029.00,1.20,0.10,2.56,0.34,441.00,,213.33,28.33
1-RNS-79-RN,3047.00,1.43,0.16,3.95,0.41,446.00,,276.22,28.67
1-RNS-79-RN,3065.00,1.56,0.10,4.33,0.44,444.00,,277.56,28.21
1-RNS-79-RN,3083.00,1.27,0.06,2.71,0.36,446.00,,213.39,28.35
1-RNS-79-RN,3101.00,1.45,0.10,4.45,0.36,445.00,,306.90,24.83
1-RNS-79-RN,3125.00,1.78,0.22,4.77,0.28,444.00,,267.98,15.73
1-RNS-79-RN,3161.00,1.11,0.21,2.32,0.19,445.00,,209.01,17.12
1-RNS-79-RN,3179.00,1.40,0.17,2.58,0.32,448.00,,184.29,22.86
1-RNS-79-RN,2492.40,0.08,,,,,,,
1-RNS-79-RN,2492.90,0.09,,,,,,,
1-RNS-79-RN,2497.60,0.22,,,,,,,
1-RNS-79-RN,2498.00,0.30,,,,,,,
1-RNS-79-RN,2499.00,0.26,,,,,,,
1-RNS-79-RN,2499.80,0.25,,,,,,,
1-RNS-79-RN,2500.70,0.14,,,,,,,
1-RNS-79-RN,2501.90,0.16,,,,,,,
3-UB-95-RNS,2341.00,0.20,,,,,,,
3-UB-95-RNS,1345.00,0.80,,,,,,,
3-UB-95-RNS,1363.00,0.68,,,,,,,
3-UB-95-RNS,1381.00,0.78,,,,,,,
3-UB-95-RNS,1399.00,0.80,,,,,,,
